date,hash,message,author_name,url
2022-08-02T11:09:26Z,42ba6c1b229c92256274e848e9c5ff1d59d9081b,"Add a third state ""all"" to allow-passthrough to work even in invisible
panes, from Sergei Grechanik in GitHub issue 3274.",nicm,https://github.com/tmux/tmux/commit/42ba6c1b229c92256274e848e9c5ff1d59d9081b
2022-08-02T11:01:09Z,9a2fdf8fd45fd156590ac3eabc7baad866fd06df,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/9a2fdf8fd45fd156590ac3eabc7baad866fd06df
2022-08-02T10:52:09Z,00812c9053a0b1067f833925b726086a67d8528d,"Check for $YACC, from Wei Shih in GitHub issue 3267.",Nicholas Marriott,https://github.com/tmux/tmux/commit/00812c9053a0b1067f833925b726086a67d8528d
2022-08-02T09:23:34Z,33c59100aeb49894550b97cce268f46032f4c8d6,Fix validation of missing percentage arguments.,nicm,https://github.com/tmux/tmux/commit/33c59100aeb49894550b97cce268f46032f4c8d6
2022-08-02T08:57:01Z,36d904011a0620284ad3a51639a090024f2575fb,-u is no longer equivalent to -TUTF-8 so don't say it is.,nicm,https://github.com/tmux/tmux/commit/36d904011a0620284ad3a51639a090024f2575fb
2022-07-22T09:01:10Z,9d9445a48e626731e9384b6b9cda367cd4cef5d3,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/9d9445a48e626731e9384b6b9cda367cd4cef5d3
2022-07-22T07:14:07Z,a8da24771cd7c51b531fafef0b2d51e3a7fbad1f,"Clear marks when the search string changes. From Anindya Mukherjee,
GitHub issue 3255.",nicm,https://github.com/tmux/tmux/commit/a8da24771cd7c51b531fafef0b2d51e3a7fbad1f
2022-07-19T09:01:08Z,ab1d18d00febe161080b8e81331861481110809f,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/ab1d18d00febe161080b8e81331861481110809f
2022-07-19T07:10:13Z,ee431d482a8dac52f4fb16de1038e819a9e42b9a,"Do not ignore the ""off"" flag when checking if a pane should be stopped,
GitHub issue 3250.",nicm,https://github.com/tmux/tmux/commit/ee431d482a8dac52f4fb16de1038e819a9e42b9a
2022-07-19T06:54:11Z,e06c09889c8f56164ddc920d534357357769cf13,"Add permissions for workflow, GitHub issue 3202.",Nicholas Marriott,https://github.com/tmux/tmux/commit/e06c09889c8f56164ddc920d534357357769cf13
2022-07-19T06:51:31Z,86dfbda0e4a2ad2638a5beed41dc4b441857362b,"Process modifiers as bits rather than using a switch, from Koichi Murase.",nicm,https://github.com/tmux/tmux/commit/86dfbda0e4a2ad2638a5beed41dc4b441857362b
2022-07-19T06:48:48Z,697cebb4c1a28e0dc5b76037cb912eb1ace700b3,"Include curses properly for hyperlinks ifdef, from chrysn at fsfe dot org.",Nicholas Marriott,https://github.com/tmux/tmux/commit/697cebb4c1a28e0dc5b76037cb912eb1ace700b3
2022-07-19T06:46:57Z,3c65475561b25073c3b7dcbb0b6498a0535ecd59,"Fix memory leak, from Gabriel Souza Franco.",nicm,https://github.com/tmux/tmux/commit/3c65475561b25073c3b7dcbb0b6498a0535ecd59
2022-07-06T11:01:09Z,dc6bc0e95acc04cdf43e869294ecba897a11d850,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/dc6bc0e95acc04cdf43e869294ecba897a11d850
2022-07-06T09:01:10Z,b130e951cc3157ef4deeadc25cc668b8e355f234,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/b130e951cc3157ef4deeadc25cc668b8e355f234
2022-07-06T08:54:53Z,9e19f132f2963d603a881d8e35411348638e5fc0,"Errors are now displayed on attach so use control mode to test
instead.",Nicholas Marriott,https://github.com/tmux/tmux/commit/9e19f132f2963d603a881d8e35411348638e5fc0
2022-07-06T08:40:52Z,1afe22086fb85a596eb4a20f2e80cacfbbc2f1e5,"Show config errors on attach if they were not shown when the session
was created.",nicm,https://github.com/tmux/tmux/commit/1afe22086fb85a596eb4a20f2e80cacfbbc2f1e5
2022-07-06T08:02:12Z,8e8b9865d18d1ecba7b9051fb21d759893462fb2,"Add hyperlink test, from Jeff Chiang.",Nicholas Marriott,https://github.com/tmux/tmux/commit/8e8b9865d18d1ecba7b9051fb21d759893462fb2
2022-07-06T08:32:28Z,a39827a85cede5d52bc164f0b18404449ed8bba6,Remove debugging code.,nicm,https://github.com/tmux/tmux/commit/a39827a85cede5d52bc164f0b18404449ed8bba6
2022-07-06T08:31:59Z,9e03df5500f802e0a10d52bfaf51eab493b84c70,"Defer reading from control client until the command line command has
completed.",nicm,https://github.com/tmux/tmux/commit/9e03df5500f802e0a10d52bfaf51eab493b84c70
2022-07-06T07:51:37Z,dd602eaa61e82188313b9187021accab260f89c0,Mention whether time is creation/activity for sort orders.,nicm,https://github.com/tmux/tmux/commit/dd602eaa61e82188313b9187021accab260f89c0
2022-07-06T07:36:36Z,d0d2c39decd1c342f2ffdb360e5d6b509b9bb34e,"Support hyperlinks with capture-pane -e and add a mouse_hyperlink
format, GitHub issue 3247 from Jeff Chiang.",nicm,https://github.com/tmux/tmux/commit/d0d2c39decd1c342f2ffdb360e5d6b509b9bb34e
2022-07-04T11:01:10Z,57fec74966e39d8594fec9766609309879cb4f03,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/57fec74966e39d8594fec9766609309879cb4f03
2022-07-04T08:39:45Z,9360e0ef329c12931bb97f42197a56776bb3d2f0,"Sort panes by index not by ID, GitHub issue 3249.",nicm,https://github.com/tmux/tmux/commit/9360e0ef329c12931bb97f42197a56776bb3d2f0
2022-06-30T15:46:26Z,f08c019d419d7deefce2e8ab699aad404895355a,Do not set Hls for hyperlinks on ncurses older than 5.9 (for example macOS).,Nicholas Marriott,https://github.com/tmux/tmux/commit/f08c019d419d7deefce2e8ab699aad404895355a
2022-06-30T15:44:43Z,c3af8f6b16eb770796fc1977ead90d02f9b82de4,"hyperlinks: remove vis.h

Not used on Linux.",Thomas Adam,https://github.com/tmux/tmux/commit/c3af8f6b16eb770796fc1977ead90d02f9b82de4
2022-06-30T15:37:18Z,01c4919f5f86d7c120451ae642e722ea7d9651d7,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/01c4919f5f86d7c120451ae642e722ea7d9651d7
2022-06-30T09:55:53Z,cdacc12ce305ad2f3e65e2a01328a988e3200b51,"Add support for OSC 8 hyperlinks (a VTE extension now supported by other
terminals such as iTerm2). Originally written by me then extended and
completed by first Will Noble and later Jeff Chiang. GitHub issues 911,
2621, 2890, 3240.",nicm,https://github.com/tmux/tmux/commit/cdacc12ce305ad2f3e65e2a01328a988e3200b51
2022-06-27T11:01:09Z,d8c527a5f9fc06ea15a7d04f3a54a9e49cebae62,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/d8c527a5f9fc06ea15a7d04f3a54a9e49cebae62
2022-06-27T09:16:54Z,b22edcf3a5e6271625141992c1a842d295c8b89f,Tweak previous - find end of style correctly.,nicm,https://github.com/tmux/tmux/commit/b22edcf3a5e6271625141992c1a842d295c8b89f
2022-06-27T09:14:49Z,786cff8db9dd64ec8143a492c63051582ee41288,"Do not expand single character format aliases inside #[] since they
interfere with colours. GitHub issue 3239 from Magnus Gross.",nicm,https://github.com/tmux/tmux/commit/786cff8db9dd64ec8143a492c63051582ee41288
2022-06-21T11:01:09Z,b63afaea61c8076610a6003d4d046a95436460cf,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/b63afaea61c8076610a6003d4d046a95436460cf
2022-06-21T09:30:01Z,9c89f7c2af748858e784e8c533c548460bd6b10e,Store time lines are scrolled into history and display in copy mode.,nicm,https://github.com/tmux/tmux/commit/9c89f7c2af748858e784e8c533c548460bd6b10e
2022-06-20T11:01:09Z,d46870ede5e79c748cf8d06a00cdcc7310846844,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/d46870ede5e79c748cf8d06a00cdcc7310846844
2022-06-20T07:59:37Z,a888ce9963053c790c6ee9bf64cc53d95f0f9c09,"Do not display configuration file errors in a pane when in control mode,
instead report them with a %config-error notification. GitHub issue 3193.",nicm,https://github.com/tmux/tmux/commit/a888ce9963053c790c6ee9bf64cc53d95f0f9c09
2022-06-17T09:01:10Z,8ff3091d1677159150dee3791cd244029b9f47d3,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/8ff3091d1677159150dee3791cd244029b9f47d3
2022-06-17T07:28:05Z,d9f84854ac01c8d4f6d5507e88d1dc7bcdd99558,"Check cursor options when a pane is created, not just when they are changed.",nicm,https://github.com/tmux/tmux/commit/d9f84854ac01c8d4f6d5507e88d1dc7bcdd99558
2022-06-16T15:01:08Z,89fe2680a9fdbdda3674851e61fd96c76ea923c2,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/89fe2680a9fdbdda3674851e61fd96c76ea923c2
2022-06-16T13:27:39Z,7cee982f909d29e7331d35bd9c21d337688b9ea1,"Keep cursor on selected item on menu (useful for blind people), GitHub
issue 3225.",nicm,https://github.com/tmux/tmux/commit/7cee982f909d29e7331d35bd9c21d337688b9ea1
2022-06-15T07:00:58Z,42358cc5210422826c8215a4411ddde1d19ddbeb,Typos from Bastian Venthur.,Nicholas Marriott,https://github.com/tmux/tmux/commit/42358cc5210422826c8215a4411ddde1d19ddbeb
2022-06-14T09:01:08Z,06869ff22fa9891c9633ce3e3efa77cac758b520,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/06869ff22fa9891c9633ce3e3efa77cac758b520
2022-06-14T07:29:00Z,616bde08ac74d4be0ae06087aa3103df54833f86,"kf* terminfo capabilities are poorly defined and rxvt uses them in a
different way from xterm, so add a feature flag for rxvt to make tmux
ignore the capabilities and instead rely on its builtin definitions.",nicm,https://github.com/tmux/tmux/commit/616bde08ac74d4be0ae06087aa3103df54833f86
2022-06-11T19:01:09Z,6d0828b81cd39362869155dbea0143b66efe4e21,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/6d0828b81cd39362869155dbea0143b66efe4e21
2022-06-11T16:59:33Z,42ddf02ffce2002ed5ded5e03e1a51516fc2d710,Fix size of flags output buffer.,nicm,https://github.com/tmux/tmux/commit/42ddf02ffce2002ed5ded5e03e1a51516fc2d710
2022-06-10T15:01:11Z,56390e0a394aa8a22fee5bfdcaf842062ca6ee74,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/56390e0a394aa8a22fee5bfdcaf842062ca6ee74
2022-06-10T11:55:30Z,18a5835affc3fef58f673a8feeb128cf4132525e,Ignore OSC if the first argument is not properly terminated.,nicm,https://github.com/tmux/tmux/commit/18a5835affc3fef58f673a8feeb128cf4132525e
2022-06-09T12:07:18Z,67960dcc9ad3ed0bde23c1a7c8202c9b2aeec34f,"Merge tag '3.3a'

3.3a",Nicholas Marriott,https://github.com/tmux/tmux/commit/67960dcc9ad3ed0bde23c1a7c8202c9b2aeec34f
2022-06-09T11:30:50Z,0b355ae8114511e1ff6359272b164f1cdf718e80,3.3a.,Nicholas Marriott,https://github.com/tmux/tmux/commit/0b355ae8114511e1ff6359272b164f1cdf718e80
2022-06-02T20:44:28Z,6a9bb2a6224958474469422e3b9d667821d0df74,"Remove extra definition of getpeereid. From Eric N Vander Weele in GitHub issue
3209.",Nicholas Marriott,https://github.com/tmux/tmux/commit/6a9bb2a6224958474469422e3b9d667821d0df74
2022-06-02T21:19:32Z,988e59cf3e0354209c0d068b244fb96bf1f0183f,"Do not attempt to use client in config file (it will be NULL), GitHub
issue 3206.",nicm,https://github.com/tmux/tmux/commit/988e59cf3e0354209c0d068b244fb96bf1f0183f
2022-06-03T08:09:16Z,30e06e9d85a54648dd11b107f467c608f153f62c,Do not unintentionally turn off all mouse mode when button is also present.,nicm,https://github.com/tmux/tmux/commit/30e06e9d85a54648dd11b107f467c608f153f62c
2022-06-09T11:01:09Z,810daefdd14d918e31d297a37c16de94d6fd641d,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/810daefdd14d918e31d297a37c16de94d6fd641d
2022-06-09T09:12:55Z,ccc9dc3bb49ac258c856d8478346b4ce829b188e,"If an application gives the first parameter to OSC 52, validate and pass
on to outside terminal. GitHub issue 3192.",nicm,https://github.com/tmux/tmux/commit/ccc9dc3bb49ac258c856d8478346b4ce829b188e
2022-06-07T13:01:09Z,be2eb57d6295a72b870841bbb85e65d624c5d87c,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/be2eb57d6295a72b870841bbb85e65d624c5d87c
2022-06-07T10:02:19Z,c07d582e2476db075252998388305f11302a8b23,"Expand arguments to some commands where it makes sense, GitHub issue
3204 from Anindya Mukherjee.",nicm,https://github.com/tmux/tmux/commit/c07d582e2476db075252998388305f11302a8b23
2022-06-04T09:01:09Z,afb3a5fe7180f73457346cf12d096497d93aa642,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/afb3a5fe7180f73457346cf12d096497d93aa642
2022-06-04T07:42:07Z,020c403dff56269d93625970ed41761520afc853,"When picking a buffer because one isn't specified by the user, ignore
named buffers. GitHub issue 3212 from David le Blanc.",nicm,https://github.com/tmux/tmux/commit/020c403dff56269d93625970ed41761520afc853
2022-06-03T11:01:09Z,e77e11ec6bad1207ab15ee0f148b6a084d9f091c,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/e77e11ec6bad1207ab15ee0f148b6a084d9f091c
2022-06-03T08:09:16Z,3edda3c5e71d634efd8e1e849328a68fb9da37de,Do not unintentionally turn off all mouse mode when button is also present.,nicm,https://github.com/tmux/tmux/commit/3edda3c5e71d634efd8e1e849328a68fb9da37de
2022-06-02T23:01:08Z,1184dc08d4c85c489126365896602d151c8080ad,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/1184dc08d4c85c489126365896602d151c8080ad
2022-06-02T21:19:32Z,18838fbc877b5c003449fa10df353405c024f0f5,"Do not attempt to use client in config file (it will be NULL), GitHub
issue 3206.",nicm,https://github.com/tmux/tmux/commit/18838fbc877b5c003449fa10df353405c024f0f5
2022-06-02T20:44:28Z,be2617036ff7f53343e24101654015b875258777,"Remove extra definition of getpeereid. From Eric N Vander Weele in GitHub issue
3209.",Nicholas Marriott,https://github.com/tmux/tmux/commit/be2617036ff7f53343e24101654015b875258777
2022-06-02T20:41:21Z,0f6227f46b1d33476ef448682a2ba0b0290e6d9b,"When deleting or renaming a buffer and a buffer name is specified,
complain if the buffer doesn't exist instead of silently deleting or
renaming the most recent buffer. GitHub issue 3205.",nicm,https://github.com/tmux/tmux/commit/0f6227f46b1d33476ef448682a2ba0b0290e6d9b
2022-06-01T17:01:08Z,c1ac007576a251c88f0fd34c3cfc41d63412ef93,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/c1ac007576a251c88f0fd34c3cfc41d63412ef93
2022-06-01T15:43:22Z,201a8d8e7eb0bf208918c698e64aa120864c6dfc,"If escape-time is 0, force to 1 instead - not waiting at all is asking
for problems on some platforms.",nicm,https://github.com/tmux/tmux/commit/201a8d8e7eb0bf208918c698e64aa120864c6dfc
2022-06-01T07:50:54Z,b566cd57bfa0d28fcc2e44e5a7b2e88433a5e016,Now back to 3.4.,Nicholas Marriott,https://github.com/tmux/tmux/commit/b566cd57bfa0d28fcc2e44e5a7b2e88433a5e016
2022-06-01T07:23:40Z,87fe00e8b44901240fc22d7120c1b31e4331f6f5,Update CHANGES.,Nicholas Marriott,https://github.com/tmux/tmux/commit/87fe00e8b44901240fc22d7120c1b31e4331f6f5
2022-06-01T07:28:32Z,ced83792b1b2c982f967ae7f6938fa0bbda12353,Set version to 3.3.,Nicholas Marriott,https://github.com/tmux/tmux/commit/ced83792b1b2c982f967ae7f6938fa0bbda12353
2022-05-31T19:01:10Z,42f6d11a6b62ed3aba385ddcead9ef2f0e2dad1b,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/42f6d11a6b62ed3aba385ddcead9ef2f0e2dad1b
2022-05-31T16:13:43Z,74fb959f6d09f60dea363cf9671c61eb3c7bf15d,Add a missing space.,nicm,https://github.com/tmux/tmux/commit/74fb959f6d09f60dea363cf9671c61eb3c7bf15d
2022-05-31T13:01:09Z,9daaf01730a572a29f168bdb44c6a097bd758414,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/9daaf01730a572a29f168bdb44c6a097bd758414
2022-05-31T10:22:42Z,86a184b288bca66ec62706f413b7c151cb0850a4,"Trim menu item text correctly, GitHub issue 3197.",nicm,https://github.com/tmux/tmux/commit/86a184b288bca66ec62706f413b7c151cb0850a4
2022-05-30T15:28:27Z,af596c0828ae876852943799eb35e4e36fd28194,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/af596c0828ae876852943799eb35e4e36fd28194
2022-05-30T13:07:46Z,58c8ea120943232887b2d4be53b77009c504af06,"Remove duplicates from completion list, GitHub issue 3178.",nicm,https://github.com/tmux/tmux/commit/58c8ea120943232887b2d4be53b77009c504af06
2022-05-30T13:07:06Z,2f2bb82f5f9c7ba995e8c21a217926efbbb4c5e5,Add pane_start_path to match start_command.,nicm,https://github.com/tmux/tmux/commit/2f2bb82f5f9c7ba995e8c21a217926efbbb4c5e5
2022-05-30T13:06:41Z,6a5d210e558ffe9d8ec9b84f06da07e69629db7b,"Set PWD so shells have a hint about the real path (this was done before
but lost in a merge). GitHub issue 3186.",nicm,https://github.com/tmux/tmux/commit/6a5d210e558ffe9d8ec9b84f06da07e69629db7b
2022-05-30T13:06:10Z,384f0ee269a49b8a139f8090264420df3a93ff78,"Fix property name from Sergei Dyshel, and a typo from imcusg at gmail
dot com.",nicm,https://github.com/tmux/tmux/commit/384f0ee269a49b8a139f8090264420df3a93ff78
2022-05-30T13:04:24Z,006a529db11bb7050e0c925f7c76b2ff5023655a,"Check if args_strtonum argument is NULL or not a string, from Anindya
Mukherjee.",nicm,https://github.com/tmux/tmux/commit/006a529db11bb7050e0c925f7c76b2ff5023655a
2022-05-30T13:03:46Z,af1496b300cd755dcffd514ed0a329943f633cd4,"Do not allow pipe-pane on dead panes, from Anindya Mukherjee, GitHub
issue 3174.",nicm,https://github.com/tmux/tmux/commit/af1496b300cd755dcffd514ed0a329943f633cd4
2022-05-30T13:02:55Z,2b60ff588ebc26258848fa9d89a6e32e46eeba58,"If a mouse position was above the maximum supported by the normal mouse
protocol (223), tmux was allowing it to wrap around. However, since tmux
was not correctly handling this on input, other programs also do not
handle it correctly, and the alternative SGR mouse mode is now
widespread, this seems unnecessary, so remove this feature. Also define
some constants to make it clearer what the numbers mean. Mostly from
Leonid S Usov in GitHub issue 3165.",nicm,https://github.com/tmux/tmux/commit/2b60ff588ebc26258848fa9d89a6e32e46eeba58
2022-05-30T13:00:18Z,cd89000c1d75d0cfec28cf7e81b06f80a43ea093,"Add a way for lines added to copy mode to be passed through the parser
to handle escape sequences and use it for run-shell, GitHub issue 3156.",nicm,https://github.com/tmux/tmux/commit/cd89000c1d75d0cfec28cf7e81b06f80a43ea093
2022-05-30T12:57:31Z,20b0b38cf47112c0219b5bd041d61c5a28fae0fd,"iTerm2 has OSC 7, from Gregory Anders.",nicm,https://github.com/tmux/tmux/commit/20b0b38cf47112c0219b5bd041d61c5a28fae0fd
2022-05-30T12:55:25Z,0a8f356c7278dba34a526adea03561f2063df359,Spacing/style nits.,nicm,https://github.com/tmux/tmux/commit/0a8f356c7278dba34a526adea03561f2063df359
2022-05-30T12:54:09Z,af611815ea70d687a15e20426ed1b88017d3d248,"Emit window-layout-changed on swap-pane, from George Nachman.",nicm,https://github.com/tmux/tmux/commit/af611815ea70d687a15e20426ed1b88017d3d248
2022-05-30T12:52:02Z,4ae2c646576cc4e9f91c730c80bf75fd5122e4b3,Better error reporting when applying custom layouts.,nicm,https://github.com/tmux/tmux/commit/4ae2c646576cc4e9f91c730c80bf75fd5122e4b3
2022-05-30T12:48:57Z,cd692b5a68be0eb95252380db97fbbec587d6350,"Add an ACL list for users connecting to the tmux socket. Users may be
forbidden from attaching, forced to attach read-only, or allowed to
attach read-write. A new command, server-access, configures the list.
tmux gets the user using getpeereid(3) of the client socket. Users must
still configure file system permissions manually. From Dallas Lyons and
others.",nicm,https://github.com/tmux/tmux/commit/cd692b5a68be0eb95252380db97fbbec587d6350
2022-05-30T07:43:06Z,bf33e807b60c34792d60a9304cec782323da8826,"Fix property name, from Sergei Dyshel.",Nicholas Marriott,https://github.com/tmux/tmux/commit/bf33e807b60c34792d60a9304cec782323da8826
2022-05-20T08:00:37Z,cf7e1c94dfa472f698cc5902d901ef1cef938f64,"Remove duplicates from completion list, GitHub issue 3178.",Nicholas Marriott,https://github.com/tmux/tmux/commit/cf7e1c94dfa472f698cc5902d901ef1cef938f64
2022-05-20T07:49:05Z,1b28b2b51d264544a7c9490087561c9192459ba5,Add pane_start_path to match start_command.,Nicholas Marriott,https://github.com/tmux/tmux/commit/1b28b2b51d264544a7c9490087561c9192459ba5
2022-05-20T07:33:57Z,95baa32383bf095daf1a1e707de6b540ddb05d37,"Set PWD so shells have a hint about the real path (this was done before but
lost in a merge). GitHub issue 3186.",Nicholas Marriott,https://github.com/tmux/tmux/commit/95baa32383bf095daf1a1e707de6b540ddb05d37
2022-05-14T19:16:46Z,ead75c2d512cb1c47b96cf62ddebea1a415119f3,"Typos, from imcusg at gmail dot com.",Nicholas Marriott,https://github.com/tmux/tmux/commit/ead75c2d512cb1c47b96cf62ddebea1a415119f3
2022-05-14T19:13:52Z,2cad9a6af89d745bb1816d69c21789a7ce052417,"Check if args_strtonum argument is NULL or not a string, from Anindya
Mukherjee.",Nicholas Marriott,https://github.com/tmux/tmux/commit/2cad9a6af89d745bb1816d69c21789a7ce052417
2022-05-02T09:46:11Z,3b7dae9a5339c4495d30a4c1bb28ffe8aead0b27,"Do not allow pipe-pane on dead panes, from Anindya Mukherjee, GitHub issue
3174.",Nicholas Marriott,https://github.com/tmux/tmux/commit/3b7dae9a5339c4495d30a4c1bb28ffe8aead0b27
2022-05-01T21:33:38Z,5ed64657d82ef9fe8bd2df4383e8accdaf7b1174,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/5ed64657d82ef9fe8bd2df4383e8accdaf7b1174
2022-04-27T10:34:08Z,c6b51cea923e0c4e92636998a776ada42511b6e5,"If a mouse position was above the maximum supported by the normal mouse
protocol (223), tmux was allowing it to wrap around. However, since tmux was
not correctly handling this on input, other programs also do not handle it
correctly, and the alternative SGR mouse mode is now widespread, this seems
unnecessary, so remove this feature. Also define some constants to make it
clearer what the numbers mean. Mostly from Leonid S Usov in GitHub issue 3165.",Nicholas Marriott,https://github.com/tmux/tmux/commit/c6b51cea923e0c4e92636998a776ada42511b6e5
2022-04-18T10:47:14Z,58d1a206c6ae6b33059ea6b469c21dad92ea0841,"Add a way for lines added to copy mode to be passed through the parser to
handle escape sequences and use it for run-shell, GitHub issue 3156.",Nicholas Marriott,https://github.com/tmux/tmux/commit/58d1a206c6ae6b33059ea6b469c21dad92ea0841
2022-04-15T11:45:43Z,e0c982c5adf54fcfc7c6e588b1350fd8ae474310,"iTerm2 has OSC 7, from Gregory Anders.",Nicholas Marriott,https://github.com/tmux/tmux/commit/e0c982c5adf54fcfc7c6e588b1350fd8ae474310
2022-04-14T06:59:29Z,d4423dca19d6d5cbaa97336a744ec760841c3816,"Fix clearphist alias, from Jacqueline Jolicoeur via jmc@.",nicm,https://github.com/tmux/tmux/commit/d4423dca19d6d5cbaa97336a744ec760841c3816
2022-04-06T15:47:59Z,8bcd392ee79996f828fd40c52198071ec0f273dd,"On platforms with no way to get peer UID, use getuid(), also fix some failure
checks.",Nicholas Marriott,https://github.com/tmux/tmux/commit/8bcd392ee79996f828fd40c52198071ec0f273dd
2022-04-06T15:39:46Z,3a6d82b7c8d4254fa87959d8cf19b313f5e05480,Some style nits.,Nicholas Marriott,https://github.com/tmux/tmux/commit/3a6d82b7c8d4254fa87959d8cf19b313f5e05480
2022-04-06T13:43:12Z,0c84a20d2f44db64057f806c270ab1d751030fc1,"Emit window-layout-changed on swap-pane, from George Nachman.",Nicholas Marriott,https://github.com/tmux/tmux/commit/0c84a20d2f44db64057f806c270ab1d751030fc1
2022-04-06T13:41:44Z,996e54763c04749860532a0d6b7df0d75671a405,Better error reporting when applying custom layouts.,Nicholas Marriott,https://github.com/tmux/tmux/commit/996e54763c04749860532a0d6b7df0d75671a405
2022-04-06T13:30:37Z,18105c8ecb901c72040db09f58585503a8409fd0,"Do not send focus sequences when focus is enabled or disabled by the
application if it is turned off. GitHub issue 3142.",Nicholas Marriott,https://github.com/tmux/tmux/commit/18105c8ecb901c72040db09f58585503a8409fd0
2022-04-06T13:28:50Z,d6306b634e4a044e3380ed984dc7f5e5d67e69ac,"Add an ACL list for users connecting to the tmux socket. Users may be forbidden
from attaching, forced to attach read-only, or allowed to attach read-write. A
new command, server-access, configures the list. tmux gets the user using
getpeereid(3) of the client socket. Users must still configure file system
permissions manually.",Nicholas Marriott,https://github.com/tmux/tmux/commit/d6306b634e4a044e3380ed984dc7f5e5d67e69ac
2022-04-06T13:26:19Z,6e9a9d265e2c5199566e3890e6763a74b558bf80,Fix version.,Nicholas Marriott,https://github.com/tmux/tmux/commit/6e9a9d265e2c5199566e3890e6763a74b558bf80
2022-04-06T13:25:57Z,36648f2668b9bed933e34ded06db74bbc8fe7921,Merge remote-tracking branch 'origin/3.3-rc',Nicholas Marriott,https://github.com/tmux/tmux/commit/36648f2668b9bed933e34ded06db74bbc8fe7921
2022-04-06T13:24:33Z,7f86cab1d2448afd2365d501e4b2ce2531f21fa4,"Merge tag '3.3-rc'

3.3-rc",Nicholas Marriott,https://github.com/tmux/tmux/commit/7f86cab1d2448afd2365d501e4b2ce2531f21fa4
2022-04-06T13:24:17Z,39b1e96b453a535a8f7b5542dbb49f82c729f24c,Add to CHANGES.,Nicholas Marriott,https://github.com/tmux/tmux/commit/39b1e96b453a535a8f7b5542dbb49f82c729f24c
2022-04-01T10:11:59Z,1e9c3b3c63b9fb98bcf02eb8b09d1cefb0b72d26,Preserve CRLF flag when respawning.,nicm,https://github.com/tmux/tmux/commit/1e9c3b3c63b9fb98bcf02eb8b09d1cefb0b72d26
2022-03-31T17:27:27Z,fc6580574e88d27e481b9fa70eadc443f59ef1b5,"man pages: add missing commas between subordinate and main clauses

jmc@ dislikes a comma before ""then"" in a conditional, so leave those
untouched.

ok jmc@",naddy,https://github.com/tmux/tmux/commit/fc6580574e88d27e481b9fa70eadc443f59ef1b5
2022-03-30T07:05:26Z,2df7bc14fa43def1e4bb334f25bdb2191a4af799,Capture up to used size not available size for each line.,nicm,https://github.com/tmux/tmux/commit/2df7bc14fa43def1e4bb334f25bdb2191a4af799
2022-03-28T07:40:57Z,880abd0ec2d4ce5c79645d59a6ba0fe08c0734aa,Report error if creating socket fails with -D.,nicm,https://github.com/tmux/tmux/commit/880abd0ec2d4ce5c79645d59a6ba0fe08c0734aa
2022-03-28T07:42:13Z,1c69a91c25654339a0e670ed5a1495d52b37eb8e,"Add support for systemd socket activation (where systemd creates the Unix
domain socket for tmux rather than tmux creating it). Build with
--enable-systemd. From Julien Moutinho in GitHub issue 3119.",Nicholas Marriott,https://github.com/tmux/tmux/commit/1c69a91c25654339a0e670ed5a1495d52b37eb8e
2022-03-25T06:14:42Z,98de5784a0a35681b736dc11bb6758a08d428562,Fix exit message if creating socket fails.,nicm,https://github.com/tmux/tmux/commit/98de5784a0a35681b736dc11bb6758a08d428562
